date,conversion_id,channel,revenue
2025-06-05,CONV-8926,PPC,96.42
2025-06-05,CONV-8927,PPC,61.01
2025-06-05,CONV-8928,PPC,71.39
2025-06-05,CONV-8929,PPC,33.97
2025-06-05,CONV-8930,PPC,55.66
2025-06-05,CONV-8931,PPC,85.25
2025-06-05,CONV-8932,Email,131.5
2025-06-05,CONV-8933,Email,73.97
2025-06-05,CONV-8934,Email,117.05
2025-06-05,CONV-8935,Email,103.22
2025-06-05,CONV-8936,Email,202.29
2025-06-05,CONV-8937,Email,132.55
2025-06-05,CONV-8938,Email,145.38
2025-06-05,CONV-8939,Email,161.43
2025-06-05,CONV-8940,Email,195.47
2025-06-05,CONV-8941,Email,136.23
2025-06-05,CONV-8942,Email,72.73
2025-06-05,CONV-8943,Email,261.06
2025-06-05,CONV-8944,Social Media,65.6
2025-06-05,CONV-8945,Social Media,213.12
2025-06-06,CONV-8946,PPC,106.19
2025-06-06,CONV-8947,PPC,145.59
2025-06-06,CONV-8948,PPC,96.65
2025-06-06,CONV-8949,PPC,55.91
2025-06-06,CONV-8950,PPC,73.5
2025-06-06,CONV-8951,PPC,87.53
2025-06-06,CONV-8952,PPC,79.67
2025-06-06,CONV-8953,PPC,69.73
2025-06-06,CONV-8954,PPC,43.01
2025-06-06,CONV-8955,PPC,56.79
2025-06-06,CONV-8956,PPC,142.03
2025-06-06,CONV-8957,PPC,53.81
2025-06-06,CONV-8958,Email,140.28
2025-06-06,CONV-8959,Email,114.92
2025-06-06,CONV-8960,Email,123.39
2025-06-06,CONV-8961,Email,100.82
2025-06-06,CONV-8962,Email,130.37
2025-06-06,CONV-8963,Email,122.89
2025-06-06,CONV-8964,Email,194.32
2025-06-06,CONV-8965,Email,82.91
2025-06-06,CONV-8966,Social Media,44.58
2025-06-06,CONV-8967,Social Media,58.43
2025-06-06,CONV-8968,Social Media,37.77
2025-06-07,CONV-8969,PPC,117.74
2025-06-07,CONV-8970,PPC,167.14
2025-06-07,CONV-8971,PPC,131.14
2025-06-07,CONV-8972,PPC,38.3
2025-06-07,CONV-8973,PPC,76.15
2025-06-07,CONV-8974,PPC,44.34
2025-06-07,CONV-8975,PPC,157.65
2025-06-07,CONV-8976,PPC,139.95
2025-06-07,CONV-8977,PPC,338.05
2025-06-07,CONV-8978,PPC,69.85
2025-06-07,CONV-8979,PPC,65.24
2025-06-07,CONV-8980,Email,143.47
2025-06-07,CONV-8981,Email,121.93
2025-06-07,CONV-8982,Email,184.07
2025-06-07,CONV-8983,Email,166.14
2025-06-07,CONV-8984,Email,89.32
2025-06-07,CONV-8985,Email,128.75
2025-06-07,CONV-8986,Email,112.15
2025-06-07,CONV-8987,Email,160.92
2025-06-07,CONV-8988,Email,116.34
2025-06-07,CONV-8989,Email,123.59
2025-06-07,CONV-8990,Email,105.45
2025-06-07,CONV-8991,Social Media,75.75
2025-06-07,CONV-8992,Social Media,64.01
2025-06-07,CONV-8993,Social Media,56.99
2025-06-07,CONV-8994,Social Media,97.47
2025-06-07,CONV-8995,Social Media,25.87
2025-06-07,CONV-8996,Social Media,58.14
2025-06-08,CONV-8997,PPC,41.32
2025-06-08,CONV-8998,PPC,62.91
2025-06-08,CONV-8999,PPC,74.55
2025-06-08,CONV-9000,PPC,120.64
2025-06-08,CONV-9001,PPC,172.79
2025-06-08,CONV-9002,PPC,96.05
2025-06-08,CONV-9003,PPC,95.83
2025-06-08,CONV-9004,Email,139.71
2025-06-08,CONV-9005,Email,147.96
2025-06-08,CONV-9006,Email,75.06
2025-06-08,CONV-9007,Email,155.21
2025-06-08,CONV-9008,Email,127.68
2025-06-08,CONV-9009,Email,102.43
2025-06-08,CONV-9010,Email,140.28
2025-06-08,CONV-9011,Email,87.7
2025-06-08,CONV-9012,Email,297.53
2025-06-08,CONV-9013,Email,179.29
2025-06-08,CONV-9014,Email,159.74
2025-06-08,CONV-9015,Social Media,83.77
2025-06-08,CONV-9016,Social Media,90.67
2025-06-08,CONV-9017,Social Media,29.52
2025-06-09,CONV-9018,PPC,122.3
2025-06-09,CONV-9019,PPC,56.5
2025-06-09,CONV-9020,PPC,149.52
2025-06-09,CONV-9021,PPC,69.53
2025-06-09,CONV-9022,PPC,86.97
2025-06-09,CONV-9023,PPC,103.22
2025-06-09,CONV-9024,PPC,177.43
2025-06-09,CONV-9025,PPC,134.07
2025-06-09,CONV-9026,PPC,83.31
2025-06-09,CONV-9027,Email,148.28
2025-06-09,CONV-9028,Email,108.74
2025-06-09,CONV-9029,Email,122.32
2025-06-09,CONV-9030,Email,85.58
2025-06-09,CONV-9031,Email,102.12
2025-06-09,CONV-9032,Email,153.43
2025-06-09,CONV-9033,Email,244.24
2025-06-09,CONV-9034,Email,73.22
2025-06-09,CONV-9035,Email,105.54
2025-06-09,CONV-9036,Email,79.86
2025-06-09,CONV-9037,Email,272.44
2025-06-09,CONV-9038,Social Media,137.06
2025-06-09,CONV-9039,Social Media,53.6
2025-06-09,CONV-9040,Social Media,195.86
2025-06-10,CONV-9041,PPC,99.7
2025-06-10,CONV-9042,PPC,180.35
2025-06-10,CONV-9043,PPC,74.59
2025-06-10,CONV-9044,PPC,63.54
2025-06-10,CONV-9045,PPC,118.71
2025-06-10,CONV-9046,PPC,35.41
2025-06-10,CONV-9047,PPC,50.6
2025-06-10,CONV-9048,PPC,122.87
2025-06-10,CONV-9049,PPC,184.07
2025-06-10,CONV-9050,PPC,57.21
2025-06-10,CONV-9051,PPC,228.45
2025-06-10,CONV-9052,PPC,383.43
2025-06-10,CONV-9053,PPC,66.64
2025-06-10,CONV-9054,Email,95.02
2025-06-10,CONV-9055,Email,71.15
2025-06-10,CONV-9056,Email,58.2
2025-06-10,CONV-9057,Email,106.92
2025-06-10,CONV-9058,Email,83.96
2025-06-10,CONV-9059,Email,79.85
2025-06-10,CONV-9060,Email,123.27
2025-06-10,CONV-9061,Email,66.65
2025-06-10,CONV-9062,Email,99.36
2025-06-10,CONV-9063,Email,151.83
2025-06-10,CONV-9064,Social Media,48.51
2025-06-10,CONV-9065,Social Media,133.45
2025-06-10,CONV-9066,Social Media,81.51
2025-06-10,CONV-9067,Social Media,237.87
2025-06-11,CONV-9068,PPC,76.7
2025-06-11,CONV-9069,PPC,72.45
2025-06-11,CONV-9070,PPC,65.96
2025-06-11,CONV-9071,PPC,138.35
2025-06-11,CONV-9072,PPC,65.93
2025-06-11,CONV-9073,PPC,142.9
2025-06-11,CONV-9074,PPC,98.65
2025-06-11,CONV-9075,PPC,93.38
2025-06-11,CONV-9076,PPC,146.49
2025-06-11,CONV-9077,PPC,92.37
2025-06-11,CONV-9078,PPC,76.32
2025-06-11,CONV-9079,PPC,110.89
2025-06-11,CONV-9080,Email,265.21
2025-06-11,CONV-9081,Email,107.83
2025-06-11,CONV-9082,Email,67.69
2025-06-11,CONV-9083,Email,105.42
2025-06-11,CONV-9084,Email,73.66
2025-06-11,CONV-9085,Email,88.74
2025-06-11,CONV-9086,Email,109.21
2025-06-11,CONV-9087,Email,140.33
2025-06-11,CONV-9088,Email,56.58
2025-06-11,CONV-9089,Email,136.16
2025-06-11,CONV-9090,Social Media,105.65
2025-06-11,CONV-9091,Social Media,67.3
2025-06-11,CONV-9092,Social Media,29.81
2025-06-11,CONV-9093,Social Media,139.79
2025-06-11,CONV-9094,Social Media,88.48
2025-06-12,CONV-9095,PPC,49.4
2025-06-12,CONV-9096,PPC,107.21
2025-06-12,CONV-9097,PPC,144.97
2025-06-12,CONV-9098,PPC,245.84
2025-06-12,CONV-9099,PPC,143.27
2025-06-12,CONV-9100,PPC,54.47
2025-06-12,CONV-9101,PPC,60.71
2025-06-12,CONV-9102,PPC,44.66
2025-06-12,CONV-9103,PPC,82.79
2025-06-12,CONV-9104,PPC,41.72
2025-06-12,CONV-9105,PPC,50.08
2025-06-12,CONV-9106,Email,140.87
2025-06-12,CONV-9107,Email,138.31
2025-06-12,CONV-9108,Email,128.78
2025-06-12,CONV-9109,Email,124.89
2025-06-12,CONV-9110,Email,148.79
2025-06-12,CONV-9111,Email,91.92
2025-06-12,CONV-9112,Email,242.05
2025-06-12,CONV-9113,Email,126.66
2025-06-12,CONV-9114,Social Media,132.77
2025-06-12,CONV-9115,Social Media,120.26
2025-06-12,CONV-9116,Social Media,126.12
2025-06-13,CONV-9117,PPC,143.57
2025-06-13,CONV-9118,PPC,61.96
2025-06-13,CONV-9119,PPC,83.22
2025-06-13,CONV-9120,PPC,116.49
2025-06-13,CONV-9121,PPC,118.0
2025-06-13,CONV-9122,PPC,91.57
2025-06-13,CONV-9123,PPC,153.87
2025-06-13,CONV-9124,PPC,54.98
2025-06-13,CONV-9125,PPC,85.84
2025-06-13,CONV-9126,PPC,201.24
2025-06-13,CONV-9127,PPC,151.22
2025-06-13,CONV-9128,PPC,150.65
2025-06-13,CONV-9129,PPC,55.54
2025-06-13,CONV-9130,PPC,51.72
2025-06-13,CONV-9131,PPC,74.08
2025-06-13,CONV-9132,Email,88.79
2025-06-13,CONV-9133,Email,164.98
2025-06-13,CONV-9134,Email,82.89
2025-06-13,CONV-9135,Email,271.51
2025-06-13,CONV-9136,Email,73.86
2025-06-13,CONV-9137,Email,250.49
2025-06-13,CONV-9138,Email,121.85
2025-06-13,CONV-9139,Email,126.45
2025-06-13,CONV-9140,Email,134.8
2025-06-13,CONV-9141,Email,204.53
2025-06-13,CONV-9142,Social Media,16.76
2025-06-13,CONV-9143,Social Media,62.07
2025-06-13,CONV-9144,Social Media,98.78
2025-06-13,CONV-9145,Social Media,22.86
2025-06-13,CONV-9146,Social Media,108.13
2025-06-13,CONV-9147,Social Media,49.31
2025-06-13,CONV-9148,Social Media,127.2
2025-06-13,CONV-9149,Social Media,140.96
2025-06-13,CONV-9150,Social Media,225.88
2025-06-14,CONV-9151,PPC,102.05
2025-06-14,CONV-9152,PPC,158.58
2025-06-14,CONV-9153,PPC,95.85
2025-06-14,CONV-9154,PPC,122.56
2025-06-14,CONV-9155,PPC,113.06
2025-06-14,CONV-9156,PPC,95.93
2025-06-14,CONV-9157,PPC,60.04
2025-06-14,CONV-9158,PPC,150.04
2025-06-14,CONV-9159,PPC,79.08
2025-06-14,CONV-9160,Email,93.97
2025-06-14,CONV-9161,Email,68.39
2025-06-14,CONV-9162,Email,62.81
2025-06-14,CONV-9163,Email,116.66
2025-06-14,CONV-9164,Email,144.25
2025-06-14,CONV-9165,Email,56.96
2025-06-14,CONV-9166,Email,104.69
2025-06-14,CONV-9167,Social Media,97.54
2025-06-14,CONV-9168,Social Media,43.86
2025-06-14,CONV-9169,Social Media,206.97
2025-06-14,CONV-9170,Social Media,48.19
2025-06-14,CONV-9171,Social Media,72.74
2025-06-14,CONV-9172,Social Media,79.6
2025-06-14,CONV-9173,Social Media,255.45
2025-06-14,CONV-9174,Social Media,40.68
2025-06-15,CONV-9175,PPC,138.66
2025-06-15,CONV-9176,PPC,126.24
2025-06-15,CONV-9177,PPC,50.44
2025-06-15,CONV-9178,PPC,57.89
2025-06-15,CONV-9179,PPC,267.86
2025-06-15,CONV-9180,PPC,66.16
2025-06-15,CONV-9181,PPC,132.37
2025-06-15,CONV-9182,PPC,95.9
2025-06-15,CONV-9183,PPC,54.15
2025-06-15,CONV-9184,PPC,54.95
2025-06-15,CONV-9185,PPC,43.67
2025-06-15,CONV-9186,PPC,63.03
2025-06-15,CONV-9187,PPC,19.78
2025-06-15,CONV-9188,PPC,57.8
2025-06-15,CONV-9189,PPC,115.29
2025-06-15,CONV-9190,PPC,103.25
2025-06-15,CONV-9191,PPC,136.67
2025-06-15,CONV-9192,PPC,160.28
2025-06-15,CONV-9193,PPC,65.37
2025-06-15,CONV-9194,Email,109.78
2025-06-15,CONV-9195,Email,115.23
2025-06-15,CONV-9196,Email,122.82
2025-06-15,CONV-9197,Email,125.05
2025-06-15,CONV-9198,Email,115.45
2025-06-15,CONV-9199,Email,92.07
2025-06-15,CONV-9200,Social Media,26.82
2025-06-15,CONV-9201,Social Media,175.66
2025-06-15,CONV-9202,Social Media,113.81
2025-06-16,CONV-9203,PPC,120.72
2025-06-16,CONV-9204,PPC,107.15
2025-06-16,CONV-9205,PPC,61.85
2025-06-16,CONV-9206,PPC,81.35
2025-06-16,CONV-9207,PPC,129.63
2025-06-16,CONV-9208,PPC,140.48
2025-06-16,CONV-9209,PPC,109.32
2025-06-16,CONV-9210,PPC,113.83
2025-06-16,CONV-9211,PPC,68.85
2025-06-16,CONV-9212,PPC,83.21
2025-06-16,CONV-9213,PPC,82.58
2025-06-16,CONV-9214,PPC,78.12
2025-06-16,CONV-9215,Email,248.31
2025-06-16,CONV-9216,Email,67.61
2025-06-16,CONV-9217,Email,269.8
2025-06-16,CONV-9218,Email,184.88
2025-06-16,CONV-9219,Email,97.16
2025-06-16,CONV-9220,Email,180.82
2025-06-16,CONV-9221,Email,104.48
2025-06-16,CONV-9222,Email,162.83
2025-06-16,CONV-9223,Social Media,66.67
2025-06-16,CONV-9224,Social Media,33.71
2025-06-16,CONV-9225,Social Media,136.47
2025-06-16,CONV-9226,Social Media,31.34
2025-06-17,CONV-9227,PPC,71.09
2025-06-17,CONV-9228,PPC,178.5
2025-06-17,CONV-9229,PPC,95.28
2025-06-17,CONV-9230,PPC,44.06
2025-06-17,CONV-9231,PPC,411.2
2025-06-17,CONV-9232,PPC,201.53
2025-06-17,CONV-9233,PPC,118.79
2025-06-17,CONV-9234,PPC,96.82
2025-06-17,CONV-9235,PPC,75.97
2025-06-17,CONV-9236,PPC,137.27
2025-06-17,CONV-9237,PPC,44.7
2025-06-17,CONV-9238,PPC,35.56
2025-06-17,CONV-9239,PPC,210.24
2025-06-17,CONV-9240,PPC,77.35
2025-06-17,CONV-9241,PPC,70.19
2025-06-17,CONV-9242,PPC,85.46
2025-06-17,CONV-9243,PPC,105.26
2025-06-17,CONV-9244,Email,72.74
2025-06-17,CONV-9245,Email,182.19
2025-06-17,CONV-9246,Email,72.1
2025-06-17,CONV-9247,Email,259.59
2025-06-17,CONV-9248,Email,167.32
2025-06-17,CONV-9249,Email,138.68
2025-06-17,CONV-9250,Email,133.0
2025-06-17,CONV-9251,Email,153.05
2025-06-17,CONV-9252,Email,66.61
2025-06-17,CONV-9253,Email,92.83
2025-06-17,CONV-9254,Email,100.98
2025-06-17,CONV-9255,Email,125.55
2025-06-17,CONV-9256,Email,47.36
2025-06-17,CONV-9257,Social Media,88.24
2025-06-17,CONV-9258,Social Media,65.42
2025-06-17,CONV-9259,Social Media,42.82
2025-06-17,CONV-9260,Social Media,124.61
2025-06-17,CONV-9261,Social Media,85.19
2025-06-17,CONV-9262,Social Media,312.85
2025-06-17,CONV-9263,Social Media,57.5
2025-06-17,CONV-9264,Social Media,60.78
2025-06-18,CONV-9265,PPC,53.96
2025-06-18,CONV-9266,PPC,70.76
2025-06-18,CONV-9267,PPC,70.5
2025-06-18,CONV-9268,PPC,201.95
2025-06-18,CONV-9269,PPC,60.34
2025-06-18,CONV-9270,PPC,34.12
2025-06-18,CONV-9271,PPC,256.93
2025-06-18,CONV-9272,PPC,38.93
2025-06-18,CONV-9273,PPC,70.48
2025-06-18,CONV-9274,PPC,64.23
2025-06-18,CONV-9275,PPC,137.0
2025-06-18,CONV-9276,PPC,68.0
2025-06-18,CONV-9277,PPC,79.1
2025-06-18,CONV-9278,PPC,137.83
2025-06-18,CONV-9279,PPC,105.58
2025-06-18,CONV-9280,Email,122.42
2025-06-18,CONV-9281,Email,150.16
2025-06-18,CONV-9282,Email,157.08
2025-06-18,CONV-9283,Email,77.55
2025-06-18,CONV-9284,Email,107.2
2025-06-18,CONV-9285,Email,123.03
2025-06-18,CONV-9286,Email,194.08
2025-06-18,CONV-9287,Email,230.24
2025-06-18,CONV-9288,Email,116.35
2025-06-18,CONV-9289,Social Media,22.39
2025-06-18,CONV-9290,Social Media,80.22
2025-06-18,CONV-9291,Social Media,77.28
2025-06-18,CONV-9292,Social Media,60.6
2025-06-19,CONV-9293,PPC,42.06
2025-06-19,CONV-9294,PPC,100.45
2025-06-19,CONV-9295,PPC,99.81
2025-06-19,CONV-9296,PPC,138.38
2025-06-19,CONV-9297,PPC,54.13
2025-06-19,CONV-9298,PPC,102.23
2025-06-19,CONV-9299,PPC,103.31
2025-06-19,CONV-9300,PPC,122.5
2025-06-19,CONV-9301,PPC,67.0
2025-06-19,CONV-9302,PPC,114.12
2025-06-19,CONV-9303,Email,68.53
2025-06-19,CONV-9304,Email,158.26
2025-06-19,CONV-9305,Email,249.26
2025-06-19,CONV-9306,Email,71.48
2025-06-19,CONV-9307,Email,150.29
2025-06-19,CONV-9308,Email,316.1
2025-06-19,CONV-9309,Social Media,93.69
2025-06-19,CONV-9310,Social Media,77.47
2025-06-19,CONV-9311,Social Media,58.0
2025-06-20,CONV-9312,PPC,128.18
2025-06-20,CONV-9313,PPC,217.31
2025-06-20,CONV-9314,PPC,95.33
2025-06-20,CONV-9315,PPC,88.51
2025-06-20,CONV-9316,PPC,124.77
2025-06-20,CONV-9317,PPC,48.68
2025-06-20,CONV-9318,PPC,53.19
2025-06-20,CONV-9319,PPC,69.75
2025-06-20,CONV-9320,PPC,57.46
2025-06-20,CONV-9321,PPC,54.72
2025-06-20,CONV-9322,PPC,107.74
2025-06-20,CONV-9323,PPC,155.03
2025-06-20,CONV-9324,PPC,114.58
2025-06-20,CONV-9325,Email,113.76
2025-06-20,CONV-9326,Email,40.06
2025-06-20,CONV-9327,Email,92.63
2025-06-20,CONV-9328,Email,90.57
2025-06-20,CONV-9329,Email,102.06
2025-06-20,CONV-9330,Email,202.06
2025-06-20,CONV-9331,Email,169.02
2025-06-20,CONV-9332,Email,95.91
2025-06-20,CONV-9333,Social Media,107.38
2025-06-20,CONV-9334,Social Media,44.1
2025-06-20,CONV-9335,Social Media,53.66
2025-06-20,CONV-9336,Social Media,39.65
2025-06-20,CONV-9337,Social Media,115.68
2025-06-20,CONV-9338,Social Media,81.94
2025-06-20,CONV-9339,Social Media,122.13
2025-06-20,CONV-9340,Social Media,55.21
2025-06-20,CONV-9341,Social Media,85.4
2025-06-20,CONV-9342,Social Media,56.36
2025-06-20,CONV-9343,Social Media,111.1
2025-06-21,CONV-9344,PPC,108.48
2025-06-21,CONV-9345,PPC,57.07
2025-06-21,CONV-9346,PPC,245.63
2025-06-21,CONV-9347,PPC,62.84
2025-06-21,CONV-9348,PPC,80.53
2025-06-21,CONV-9349,PPC,63.13
2025-06-21,CONV-9350,PPC,40.96
2025-06-21,CONV-9351,PPC,88.15
2025-06-21,CONV-9352,PPC,27.8
2025-06-21,CONV-9353,PPC,207.8
2025-06-21,CONV-9354,PPC,51.87
2025-06-21,CONV-9355,Email,144.92
2025-06-21,CONV-9356,Email,128.54
2025-06-21,CONV-9357,Email,63.31
2025-06-21,CONV-9358,Email,109.51
2025-06-21,CONV-9359,Email,67.39
2025-06-21,CONV-9360,Email,56.14
2025-06-21,CONV-9361,Email,75.75
2025-06-21,CONV-9362,Email,126.38
2025-06-21,CONV-9363,Email,202.47
2025-06-21,CONV-9364,Social Media,107.99
2025-06-21,CONV-9365,Social Media,129.91
2025-06-21,CONV-9366,Social Media,57.49
2025-06-21,CONV-9367,Social Media,15.14
2025-06-22,CONV-9368,PPC,22.61
2025-06-22,CONV-9369,PPC,196.86
2025-06-22,CONV-9370,PPC,78.87
2025-06-22,CONV-9371,PPC,64.14
2025-06-22,CONV-9372,PPC,84.43
2025-06-22,CONV-9373,PPC,161.66
2025-06-22,CONV-9374,PPC,432.89
2025-06-22,CONV-9375,PPC,34.61
2025-06-22,CONV-9376,PPC,58.02
2025-06-22,CONV-9377,PPC,90.61
2025-06-22,CONV-9378,Email,119.27
2025-06-22,CONV-9379,Email,123.23
2025-06-22,CONV-9380,Email,106.25
2025-06-22,CONV-9381,Email,122.71
2025-06-22,CONV-9382,Email,92.71
2025-06-22,CONV-9383,Email,109.92
2025-06-22,CONV-9384,Social Media,38.4
2025-06-22,CONV-9385,Social Media,74.69
2025-06-22,CONV-9386,Social Media,18.72
2025-06-22,CONV-9387,Social Media,86.63
2025-06-22,CONV-9388,Social Media,73.87
2025-06-22,CONV-9389,Social Media,129.87
2025-06-22,CONV-9390,Social Media,70.62
2025-06-22,CONV-9391,Social Media,35.19
2025-06-22,CONV-9392,Social Media,78.78
2025-06-23,CONV-9393,PPC,26.51
2025-06-23,CONV-9394,PPC,117.3
2025-06-23,CONV-9395,PPC,85.2
2025-06-23,CONV-9396,PPC,87.98
2025-06-23,CONV-9397,PPC,175.08
2025-06-23,CONV-9398,PPC,85.14
2025-06-23,CONV-9399,PPC,106.5
2025-06-23,CONV-9400,PPC,118.89
2025-06-23,CONV-9401,PPC,114.53
2025-06-23,CONV-9402,PPC,93.32
2025-06-23,CONV-9403,PPC,124.07
2025-06-23,CONV-9404,Email,166.88
2025-06-23,CONV-9405,Email,65.5
2025-06-23,CONV-9406,Email,95.94
2025-06-23,CONV-9407,Email,198.5
2025-06-23,CONV-9408,Email,113.96
2025-06-23,CONV-9409,Email,135.69
2025-06-23,CONV-9410,Social Media,45.5
2025-06-23,CONV-9411,Social Media,22.34
2025-06-23,CONV-9412,Social Media,47.19
2025-06-24,CONV-9413,PPC,136.36
2025-06-24,CONV-9414,PPC,67.19
2025-06-24,CONV-9415,PPC,136.15
2025-06-24,CONV-9416,PPC,52.13
2025-06-24,CONV-9417,PPC,82.59
2025-06-24,CONV-9418,PPC,82.92
2025-06-24,CONV-9419,PPC,85.76
2025-06-24,CONV-9420,PPC,111.84
2025-06-24,CONV-9421,Email,81.23
2025-06-24,CONV-9422,Email,86.67
2025-06-24,CONV-9423,Email,140.47
2025-06-24,CONV-9424,Email,93.0
2025-06-24,CONV-9425,Email,102.39
2025-06-24,CONV-9426,Email,189.75
2025-06-24,CONV-9427,Social Media,71.01
2025-06-24,CONV-9428,Social Media,103.05
2025-06-24,CONV-9429,Social Media,78.7
2025-06-24,CONV-9430,Social Media,41.96
2025-06-24,CONV-9431,Social Media,98.78
2025-06-24,CONV-9432,Social Media,83.22
2025-06-24,CONV-9433,Social Media,34.2
2025-06-25,CONV-9434,PPC,102.77
2025-06-25,CONV-9435,PPC,55.72
2025-06-25,CONV-9436,PPC,139.67
2025-06-25,CONV-9437,PPC,82.57
2025-06-25,CONV-9438,PPC,177.69
2025-06-25,CONV-9439,PPC,31.49
2025-06-25,CONV-9440,PPC,71.05
2025-06-25,CONV-9441,PPC,32.12
2025-06-25,CONV-9442,PPC,105.35
2025-06-25,CONV-9443,PPC,61.1
2025-06-25,CONV-9444,PPC,391.9
2025-06-25,CONV-9445,PPC,132.46
2025-06-25,CONV-9446,PPC,147.89
2025-06-25,CONV-9447,PPC,97.87
2025-06-25,CONV-9448,Email,88.72
2025-06-25,CONV-9449,Email,224.42
2025-06-25,CONV-9450,Email,159.02
2025-06-25,CONV-9451,Email,104.08
2025-06-25,CONV-9452,Email,155.66
2025-06-25,CONV-9453,Email,111.16
2025-06-25,CONV-9454,Social Media,16.05
2025-06-25,CONV-9455,Social Media,87.56
2025-06-25,CONV-9456,Social Media,97.73
2025-06-25,CONV-9457,Social Media,49.16
2025-06-25,CONV-9458,Social Media,45.5
2025-06-25,CONV-9459,Social Media,23.14
2025-06-25,CONV-9460,Social Media,50.86
2025-06-25,CONV-9461,Social Media,93.81
2025-06-26,CONV-9462,PPC,120.89
2025-06-26,CONV-9463,PPC,164.05
2025-06-26,CONV-9464,PPC,46.49
2025-06-26,CONV-9465,PPC,135.06
2025-06-26,CONV-9466,PPC,259.89
2025-06-26,CONV-9467,PPC,88.94
2025-06-26,CONV-9468,PPC,86.27
2025-06-26,CONV-9469,PPC,33.57
2025-06-26,CONV-9470,PPC,88.56
2025-06-26,CONV-9471,PPC,165.22
2025-06-26,CONV-9472,Email,78.53
2025-06-26,CONV-9473,Email,147.08
2025-06-26,CONV-9474,Email,124.02
2025-06-26,CONV-9475,Email,124.81
2025-06-26,CONV-9476,Email,87.89
2025-06-26,CONV-9477,Email,411.56
2025-06-26,CONV-9478,Email,57.28
2025-06-26,CONV-9479,Email,223.2
2025-06-26,CONV-9480,Email,100.38
2025-06-26,CONV-9481,Email,131.9
2025-06-26,CONV-9482,Email,93.85
2025-06-26,CONV-9483,Social Media,52.14
2025-06-26,CONV-9484,Social Media,59.75
2025-06-26,CONV-9485,Social Media,34.49
2025-06-26,CONV-9486,Social Media,67.38
2025-06-27,CONV-9487,PPC,31.65
2025-06-27,CONV-9488,PPC,339.75
2025-06-27,CONV-9489,PPC,37.27
2025-06-27,CONV-9490,PPC,68.15
2025-06-27,CONV-9491,PPC,176.06
2025-06-27,CONV-9492,PPC,108.15
2025-06-27,CONV-9493,PPC,89.18
2025-06-27,CONV-9494,PPC,89.87
2025-06-27,CONV-9495,PPC,66.13
2025-06-27,CONV-9496,PPC,61.23
2025-06-27,CONV-9497,PPC,158.93
2025-06-27,CONV-9498,PPC,88.67
2025-06-27,CONV-9499,PPC,68.85
2025-06-27,CONV-9500,PPC,169.58
2025-06-27,CONV-9501,PPC,164.85
2025-06-27,CONV-9502,PPC,28.21
2025-06-27,CONV-9503,PPC,243.62
2025-06-27,CONV-9504,Email,193.99
2025-06-27,CONV-9505,Email,106.1
2025-06-27,CONV-9506,Email,187.59
2025-06-27,CONV-9507,Email,156.04
2025-06-27,CONV-9508,Email,46.12
2025-06-27,CONV-9509,Email,138.62
2025-06-27,CONV-9510,Social Media,183.78
2025-06-27,CONV-9511,Social Media,12.75
2025-06-27,CONV-9512,Social Media,37.62
2025-06-27,CONV-9513,Social Media,124.41
2025-06-27,CONV-9514,Social Media,23.14
2025-06-28,CONV-9515,PPC,108.35
2025-06-28,CONV-9516,PPC,95.17
2025-06-28,CONV-9517,PPC,143.92
2025-06-28,CONV-9518,PPC,100.3
2025-06-28,CONV-9519,PPC,131.71
2025-06-28,CONV-9520,PPC,151.08
2025-06-28,CONV-9521,PPC,74.43
2025-06-28,CONV-9522,Email,104.07
2025-06-28,CONV-9523,Email,150.65
2025-06-28,CONV-9524,Email,316.21
2025-06-28,CONV-9525,Email,239.6
2025-06-28,CONV-9526,Email,86.76
2025-06-28,CONV-9527,Email,103.69
2025-06-28,CONV-9528,Email,72.28
2025-06-28,CONV-9529,Email,178.42
2025-06-28,CONV-9530,Email,119.36
2025-06-28,CONV-9531,Email,117.6
2025-06-28,CONV-9532,Social Media,36.23
2025-06-28,CONV-9533,Social Media,107.06
2025-06-28,CONV-9534,Social Media,48.98
2025-06-28,CONV-9535,Social Media,306.51
2025-06-28,CONV-9536,Social Media,97.52
2025-06-28,CONV-9537,Social Media,95.02
2025-06-28,CONV-9538,Social Media,80.8
2025-06-28,CONV-9539,Social Media,31.35
2025-06-28,CONV-9540,Social Media,29.84
2025-06-29,CONV-9541,PPC,29.31
2025-06-29,CONV-9542,PPC,132.67
2025-06-29,CONV-9543,PPC,52.58
2025-06-29,CONV-9544,PPC,40.16
2025-06-29,CONV-9545,PPC,99.99
2025-06-29,CONV-9546,PPC,82.55
2025-06-29,CONV-9547,PPC,81.12
2025-06-29,CONV-9548,PPC,104.9
2025-06-29,CONV-9549,Email,69.53
2025-06-29,CONV-9550,Email,115.63
2025-06-29,CONV-9551,Email,187.03
2025-06-29,CONV-9552,Email,230.23
2025-06-29,CONV-9553,Email,89.65
2025-06-29,CONV-9554,Email,72.74
2025-06-29,CONV-9555,Email,121.22
2025-06-29,CONV-9556,Social Media,221.61
2025-06-29,CONV-9557,Social Media,57.78
2025-06-29,CONV-9558,Social Media,84.57
2025-06-29,CONV-9559,Social Media,106.05
2025-06-29,CONV-9560,Social Media,45.42
2025-06-29,CONV-9561,Social Media,62.01
2025-06-29,CONV-9562,Social Media,42.31
2025-06-30,CONV-9563,PPC,64.0
2025-06-30,CONV-9564,PPC,114.33
